,filepaths,labels,data set
28211,train\QUETZAL\042.jpg,QUETZAL,train
28212,train\QUETZAL\043.jpg,QUETZAL,train
28213,train\QUETZAL\044.jpg,QUETZAL,train
28214,train\QUETZAL\045.jpg,QUETZAL,train
28215,train\QUETZAL\046.jpg,QUETZAL,train
28216,train\QUETZAL\047.jpg,QUETZAL,train
28217,train\QUETZAL\048.jpg,QUETZAL,train
28218,train\QUETZAL\049.jpg,QUETZAL,train
28219,train\QUETZAL\050.jpg,QUETZAL,train
28220,train\QUETZAL\051.jpg,QUETZAL,train
28221,train\QUETZAL\052.jpg,QUETZAL,train
28222,train\QUETZAL\053.jpg,QUETZAL,train
28223,train\QUETZAL\054.jpg,QUETZAL,train
28224,train\QUETZAL\055.jpg,QUETZAL,train
28225,train\QUETZAL\056.jpg,QUETZAL,train
28226,train\QUETZAL\057.jpg,QUETZAL,train
28227,train\QUETZAL\058.jpg,QUETZAL,train
28228,train\QUETZAL\059.jpg,QUETZAL,train
28229,train\QUETZAL\060.jpg,QUETZAL,train
28230,train\QUETZAL\061.jpg,QUETZAL,train
28231,train\QUETZAL\062.jpg,QUETZAL,train
28232,train\QUETZAL\063.jpg,QUETZAL,train
28233,train\QUETZAL\064.jpg,QUETZAL,train
28234,train\QUETZAL\065.jpg,QUETZAL,train
28235,train\QUETZAL\066.jpg,QUETZAL,train
28236,train\QUETZAL\067.jpg,QUETZAL,train
28237,train\QUETZAL\068.jpg,QUETZAL,train
28238,train\QUETZAL\069.jpg,QUETZAL,train
28239,train\QUETZAL\070.jpg,QUETZAL,train
28240,train\QUETZAL\071.jpg,QUETZAL,train
28241,train\QUETZAL\072.jpg,QUETZAL,train
28242,train\QUETZAL\073.jpg,QUETZAL,train
28243,train\QUETZAL\074.jpg,QUETZAL,train
28244,train\QUETZAL\075.jpg,QUETZAL,train
28245,train\QUETZAL\076.jpg,QUETZAL,train
28246,train\QUETZAL\077.jpg,QUETZAL,train
28247,train\QUETZAL\078.jpg,QUETZAL,train
28248,train\QUETZAL\079.jpg,QUETZAL,train
28249,train\QUETZAL\080.jpg,QUETZAL,train
28250,train\QUETZAL\081.jpg,QUETZAL,train
28251,train\QUETZAL\082.jpg,QUETZAL,train
28252,train\QUETZAL\083.jpg,QUETZAL,train
28253,train\QUETZAL\084.jpg,QUETZAL,train
28254,train\QUETZAL\085.jpg,QUETZAL,train
28255,train\QUETZAL\086.jpg,QUETZAL,train
28256,train\QUETZAL\087.jpg,QUETZAL,train
28257,train\QUETZAL\088.jpg,QUETZAL,train
28258,train\QUETZAL\089.jpg,QUETZAL,train
28259,train\QUETZAL\090.jpg,QUETZAL,train
28260,train\QUETZAL\091.jpg,QUETZAL,train
28261,train\QUETZAL\092.jpg,QUETZAL,train
28262,train\QUETZAL\093.jpg,QUETZAL,train
28263,train\QUETZAL\094.jpg,QUETZAL,train
28264,train\QUETZAL\095.jpg,QUETZAL,train
28265,train\QUETZAL\096.jpg,QUETZAL,train
28266,train\QUETZAL\097.jpg,QUETZAL,train
28267,train\QUETZAL\098.jpg,QUETZAL,train
28268,train\QUETZAL\099.jpg,QUETZAL,train
28269,train\QUETZAL\100.jpg,QUETZAL,train
28270,train\QUETZAL\101.jpg,QUETZAL,train
28271,train\QUETZAL\102.jpg,QUETZAL,train
28272,train\QUETZAL\103.jpg,QUETZAL,train
28273,train\QUETZAL\104.jpg,QUETZAL,train
28274,train\QUETZAL\105.jpg,QUETZAL,train
28275,train\QUETZAL\106.jpg,QUETZAL,train
28276,train\QUETZAL\107.jpg,QUETZAL,train
28277,train\QUETZAL\108.jpg,QUETZAL,train
28278,train\QUETZAL\109.jpg,QUETZAL,train
28279,train\QUETZAL\110.jpg,QUETZAL,train
28280,train\QUETZAL\111.jpg,QUETZAL,train
28281,train\QUETZAL\112.jpg,QUETZAL,train
28282,train\QUETZAL\113.jpg,QUETZAL,train
28283,train\QUETZAL\114.jpg,QUETZAL,train
28284,train\QUETZAL\115.jpg,QUETZAL,train
28285,train\QUETZAL\116.jpg,QUETZAL,train
28286,train\QUETZAL\117.jpg,QUETZAL,train
28287,train\QUETZAL\118.jpg,QUETZAL,train
28288,train\QUETZAL\119.jpg,QUETZAL,train
28289,train\QUETZAL\120.jpg,QUETZAL,train
28290,train\QUETZAL\121.jpg,QUETZAL,train
28291,train\QUETZAL\122.jpg,QUETZAL,train
28292,train\QUETZAL\123.jpg,QUETZAL,train
28293,train\QUETZAL\124.jpg,QUETZAL,train
28294,train\QUETZAL\125.jpg,QUETZAL,train
28295,train\QUETZAL\126.jpg,QUETZAL,train
28296,train\QUETZAL\127.jpg,QUETZAL,train
28297,train\QUETZAL\128.jpg,QUETZAL,train
28298,train\QUETZAL\129.jpg,QUETZAL,train
28299,train\QUETZAL\130.jpg,QUETZAL,train
28300,train\QUETZAL\131.jpg,QUETZAL,train
28301,train\QUETZAL\132.jpg,QUETZAL,train
28302,train\QUETZAL\133.jpg,QUETZAL,train
28303,train\QUETZAL\134.jpg,QUETZAL,train
28304,train\QUETZAL\135.jpg,QUETZAL,train
28305,train\QUETZAL\136.jpg,QUETZAL,train
28306,train\QUETZAL\137.jpg,QUETZAL,train
28307,train\QUETZAL\138.jpg,QUETZAL,train
28308,train\QUETZAL\139.jpg,QUETZAL,train
28309,train\QUETZAL\140.jpg,QUETZAL,train
28310,train\QUETZAL\141.jpg,QUETZAL,train
28311,train\QUETZAL\142.jpg,QUETZAL,train
28312,train\QUETZAL\143.jpg,QUETZAL,train
28313,train\QUETZAL\144.jpg,QUETZAL,train
28314,train\QUETZAL\145.jpg,QUETZAL,train
28315,train\QUETZAL\146.jpg,QUETZAL,train
28316,train\QUETZAL\147.jpg,QUETZAL,train
28317,train\QUETZAL\148.jpg,QUETZAL,train
28318,train\QUETZAL\149.jpg,QUETZAL,train
28319,train\QUETZAL\150.jpg,QUETZAL,train
28320,train\QUETZAL\151.jpg,QUETZAL,train
28321,train\QUETZAL\152.jpg,QUETZAL,train
28322,train\RAINBOW LORIKEET\001.jpg,RAINBOW LORIKEET,train
28323,train\RAINBOW LORIKEET\002.jpg,RAINBOW LORIKEET,train
28324,train\RAINBOW LORIKEET\003.jpg,RAINBOW LORIKEET,train
28325,train\RAINBOW LORIKEET\004.jpg,RAINBOW LORIKEET,train
28326,train\RAINBOW LORIKEET\005.jpg,RAINBOW LORIKEET,train
28327,train\RAINBOW LORIKEET\006.jpg,RAINBOW LORIKEET,train
28328,train\RAINBOW LORIKEET\007.jpg,RAINBOW LORIKEET,train
28329,train\RAINBOW LORIKEET\008.jpg,RAINBOW LORIKEET,train
28330,train\RAINBOW LORIKEET\009.jpg,RAINBOW LORIKEET,train
28331,train\RAINBOW LORIKEET\010.jpg,RAINBOW LORIKEET,train
28332,train\RAINBOW LORIKEET\011.jpg,RAINBOW LORIKEET,train
28333,train\RAINBOW LORIKEET\012.jpg,RAINBOW LORIKEET,train
28334,train\RAINBOW LORIKEET\013.jpg,RAINBOW LORIKEET,train
28335,train\RAINBOW LORIKEET\014.jpg,RAINBOW LORIKEET,train
28336,train\RAINBOW LORIKEET\015.jpg,RAINBOW LORIKEET,train
28337,train\RAINBOW LORIKEET\016.jpg,RAINBOW LORIKEET,train
28338,train\RAINBOW LORIKEET\017.jpg,RAINBOW LORIKEET,train
28339,train\RAINBOW LORIKEET\018.jpg,RAINBOW LORIKEET,train
28340,train\RAINBOW LORIKEET\019.jpg,RAINBOW LORIKEET,train
28341,train\RAINBOW LORIKEET\020.jpg,RAINBOW LORIKEET,train
28342,train\RAINBOW LORIKEET\021.jpg,RAINBOW LORIKEET,train
28343,train\RAINBOW LORIKEET\022.jpg,RAINBOW LORIKEET,train
28344,train\RAINBOW LORIKEET\023.jpg,RAINBOW LORIKEET,train
28345,train\RAINBOW LORIKEET\024.jpg,RAINBOW LORIKEET,train
28346,train\RAINBOW LORIKEET\025.jpg,RAINBOW LORIKEET,train
28347,train\RAINBOW LORIKEET\026.jpg,RAINBOW LORIKEET,train
28348,train\RAINBOW LORIKEET\027.jpg,RAINBOW LORIKEET,train
28349,train\RAINBOW LORIKEET\028.jpg,RAINBOW LORIKEET,train
28350,train\RAINBOW LORIKEET\029.jpg,RAINBOW LORIKEET,train
28351,train\RAINBOW LORIKEET\030.jpg,RAINBOW LORIKEET,train
28352,train\RAINBOW LORIKEET\031.jpg,RAINBOW LORIKEET,train
28353,train\RAINBOW LORIKEET\032.jpg,RAINBOW LORIKEET,train
28354,train\RAINBOW LORIKEET\033.jpg,RAINBOW LORIKEET,train
28355,train\RAINBOW LORIKEET\034.jpg,RAINBOW LORIKEET,train
28356,train\RAINBOW LORIKEET\035.jpg,RAINBOW LORIKEET,train
28357,train\RAINBOW LORIKEET\036.jpg,RAINBOW LORIKEET,train
28358,train\RAINBOW LORIKEET\037.jpg,RAINBOW LORIKEET,train
28359,train\RAINBOW LORIKEET\038.jpg,RAINBOW LORIKEET,train
28360,train\RAINBOW LORIKEET\039.jpg,RAINBOW LORIKEET,train
28361,train\RAINBOW LORIKEET\040.jpg,RAINBOW LORIKEET,train
28362,train\RAINBOW LORIKEET\041.jpg,RAINBOW LORIKEET,train
28363,train\RAINBOW LORIKEET\042.jpg,RAINBOW LORIKEET,train
28364,train\RAINBOW LORIKEET\043.jpg,RAINBOW LORIKEET,train
28365,train\RAINBOW LORIKEET\044.jpg,RAINBOW LORIKEET,train
28366,train\RAINBOW LORIKEET\045.jpg,RAINBOW LORIKEET,train
28367,train\RAINBOW LORIKEET\046.jpg,RAINBOW LORIKEET,train
28368,train\RAINBOW LORIKEET\047.jpg,RAINBOW LORIKEET,train
28369,train\RAINBOW LORIKEET\048.jpg,RAINBOW LORIKEET,train
28370,train\RAINBOW LORIKEET\049.jpg,RAINBOW LORIKEET,train
28371,train\RAINBOW LORIKEET\050.jpg,RAINBOW LORIKEET,train
28372,train\RAINBOW LORIKEET\051.jpg,RAINBOW LORIKEET,train
28373,train\RAINBOW LORIKEET\052.jpg,RAINBOW LORIKEET,train
28374,train\RAINBOW LORIKEET\053.jpg,RAINBOW LORIKEET,train
28375,train\RAINBOW LORIKEET\054.jpg,RAINBOW LORIKEET,train
28376,train\RAINBOW LORIKEET\055.jpg,RAINBOW LORIKEET,train
28377,train\RAINBOW LORIKEET\056.jpg,RAINBOW LORIKEET,train
28378,train\RAINBOW LORIKEET\057.jpg,RAINBOW LORIKEET,train
28379,train\RAINBOW LORIKEET\058.jpg,RAINBOW LORIKEET,train
28380,train\RAINBOW LORIKEET\059.jpg,RAINBOW LORIKEET,train
28381,train\RAINBOW LORIKEET\060.jpg,RAINBOW LORIKEET,train
28382,train\RAINBOW LORIKEET\061.jpg,RAINBOW LORIKEET,train
28383,train\RAINBOW LORIKEET\062.jpg,RAINBOW LORIKEET,train
28384,train\RAINBOW LORIKEET\063.jpg,RAINBOW LORIKEET,train
28385,train\RAINBOW LORIKEET\064.jpg,RAINBOW LORIKEET,train
28386,train\RAINBOW LORIKEET\065.jpg,RAINBOW LORIKEET,train
28387,train\RAINBOW LORIKEET\066.jpg,RAINBOW LORIKEET,train
28388,train\RAINBOW LORIKEET\067.jpg,RAINBOW LORIKEET,train
28389,train\RAINBOW LORIKEET\068.jpg,RAINBOW LORIKEET,train
28390,train\RAINBOW LORIKEET\069.jpg,RAINBOW LORIKEET,train
28391,train\RAINBOW LORIKEET\070.jpg,RAINBOW LORIKEET,train
28392,train\RAINBOW LORIKEET\071.jpg,RAINBOW LORIKEET,train
28393,train\RAINBOW LORIKEET\072.jpg,RAINBOW LORIKEET,train
28394,train\RAINBOW LORIKEET\073.jpg,RAINBOW LORIKEET,train
28395,train\RAINBOW LORIKEET\074.jpg,RAINBOW LORIKEET,train
28396,train\RAINBOW LORIKEET\075.jpg,RAINBOW LORIKEET,train
28397,train\RAINBOW LORIKEET\076.jpg,RAINBOW LORIKEET,train
28398,train\RAINBOW LORIKEET\077.jpg,RAINBOW LORIKEET,train
28399,train\RAINBOW LORIKEET\078.jpg,RAINBOW LORIKEET,train
28400,train\RAINBOW LORIKEET\079.jpg,RAINBOW LORIKEET,train
28401,train\RAINBOW LORIKEET\080.jpg,RAINBOW LORIKEET,train
28402,train\RAINBOW LORIKEET\081.jpg,RAINBOW LORIKEET,train
28403,train\RAINBOW LORIKEET\082.jpg,RAINBOW LORIKEET,train
28404,train\RAINBOW LORIKEET\083.jpg,RAINBOW LORIKEET,train
28405,train\RAINBOW LORIKEET\084.jpg,RAINBOW LORIKEET,train
28406,train\RAINBOW LORIKEET\085.jpg,RAINBOW LORIKEET,train
28407,train\RAINBOW LORIKEET\086.jpg,RAINBOW LORIKEET,train
28408,train\RAINBOW LORIKEET\087.jpg,RAINBOW LORIKEET,train
28409,train\RAINBOW LORIKEET\088.jpg,RAINBOW LORIKEET,train
28410,train\RAINBOW LORIKEET\089.jpg,RAINBOW LORIKEET,train
28411,train\RAINBOW LORIKEET\090.jpg,RAINBOW LORIKEET,train
28412,train\RAINBOW LORIKEET\091.jpg,RAINBOW LORIKEET,train
28413,train\RAINBOW LORIKEET\092.jpg,RAINBOW LORIKEET,train
28414,train\RAINBOW LORIKEET\093.jpg,RAINBOW LORIKEET,train
28415,train\RAINBOW LORIKEET\094.jpg,RAINBOW LORIKEET,train
28416,train\RAINBOW LORIKEET\095.jpg,RAINBOW LORIKEET,train
28417,train\RAINBOW LORIKEET\096.jpg,RAINBOW LORIKEET,train
28418,train\RAINBOW LORIKEET\097.jpg,RAINBOW LORIKEET,train
28419,train\RAINBOW LORIKEET\098.jpg,RAINBOW LORIKEET,train
28420,train\RAINBOW LORIKEET\099.jpg,RAINBOW LORIKEET,train
28421,train\RAINBOW LORIKEET\100.jpg,RAINBOW LORIKEET,train
28422,train\RAINBOW LORIKEET\101.jpg,RAINBOW LORIKEET,train
28423,train\RAINBOW LORIKEET\102.jpg,RAINBOW LORIKEET,train
28424,train\RAINBOW LORIKEET\103.jpg,RAINBOW LORIKEET,train
28425,train\RAINBOW LORIKEET\104.jpg,RAINBOW LORIKEET,train
28426,train\RAINBOW LORIKEET\105.jpg,RAINBOW LORIKEET,train
28427,train\RAINBOW LORIKEET\106.jpg,RAINBOW LORIKEET,train
28428,train\RAINBOW LORIKEET\107.jpg,RAINBOW LORIKEET,train
28429,train\RAINBOW LORIKEET\108.jpg,RAINBOW LORIKEET,train
28430,train\RAINBOW LORIKEET\109.jpg,RAINBOW LORIKEET,train
28431,train\RAINBOW LORIKEET\110.jpg,RAINBOW LORIKEET,train
28432,train\RAINBOW LORIKEET\111.jpg,RAINBOW LORIKEET,train
28433,train\RAINBOW LORIKEET\112.jpg,RAINBOW LORIKEET,train
28434,train\RAINBOW LORIKEET\113.jpg,RAINBOW LORIKEET,train
28435,train\RAINBOW LORIKEET\114.jpg,RAINBOW LORIKEET,train
28436,train\RAINBOW LORIKEET\115.jpg,RAINBOW LORIKEET,train
28437,train\RAINBOW LORIKEET\116.jpg,RAINBOW LORIKEET,train
28438,train\RAINBOW LORIKEET\117.jpg,RAINBOW LORIKEET,train
28439,train\RAINBOW LORIKEET\118.jpg,RAINBOW LORIKEET,train
28440,train\RAINBOW LORIKEET\119.jpg,RAINBOW LORIKEET,train
28441,train\RAINBOW LORIKEET\120.jpg,RAINBOW LORIKEET,train
28442,train\RAINBOW LORIKEET\121.jpg,RAINBOW LORIKEET,train
28443,train\RAINBOW LORIKEET\122.jpg,RAINBOW LORIKEET,train
28444,train\RAINBOW LORIKEET\123.jpg,RAINBOW LORIKEET,train
28445,train\RAINBOW LORIKEET\124.jpg,RAINBOW LORIKEET,train
28446,train\RAINBOW LORIKEET\125.jpg,RAINBOW LORIKEET,train
28447,train\RAINBOW LORIKEET\126.jpg,RAINBOW LORIKEET,train
28448,train\RAINBOW LORIKEET\127.jpg,RAINBOW LORIKEET,train
28449,train\RAINBOW LORIKEET\128.jpg,RAINBOW LORIKEET,train
28450,train\RAINBOW LORIKEET\129.jpg,RAINBOW LORIKEET,train
28451,train\RAINBOW LORIKEET\130.jpg,RAINBOW LORIKEET,train
28452,train\RAINBOW LORIKEET\131.jpg,RAINBOW LORIKEET,train
28453,train\RAINBOW LORIKEET\132.jpg,RAINBOW LORIKEET,train
28454,train\RAINBOW LORIKEET\133.jpg,RAINBOW LORIKEET,train
28455,train\RAINBOW LORIKEET\134.jpg,RAINBOW LORIKEET,train
28456,train\RAINBOW LORIKEET\135.jpg,RAINBOW LORIKEET,train
28457,train\RAINBOW LORIKEET\136.jpg,RAINBOW LORIKEET,train
28458,train\RAINBOW LORIKEET\137.jpg,RAINBOW LORIKEET,train
28459,train\RAINBOW LORIKEET\138.jpg,RAINBOW LORIKEET,train
28460,train\RAINBOW LORIKEET\139.jpg,RAINBOW LORIKEET,train
28461,train\RAINBOW LORIKEET\140.jpg,RAINBOW LORIKEET,train
28462,train\RAINBOW LORIKEET\141.jpg,RAINBOW LORIKEET,train
28463,train\RAZORBILL\001.jpg,RAZORBILL,train
28464,train\RAZORBILL\002.jpg,RAZORBILL,train
28465,train\RAZORBILL\003.jpg,RAZORBILL,train
28466,train\RAZORBILL\004.jpg,RAZORBILL,train
28467,train\RAZORBILL\005.jpg,RAZORBILL,train
28468,train\RAZORBILL\006.jpg,RAZORBILL,train
28469,train\RAZORBILL\007.jpg,RAZORBILL,train
28470,train\RAZORBILL\008.jpg,RAZORBILL,train
28471,train\RAZORBILL\009.jpg,RAZORBILL,train
28472,train\RAZORBILL\010.jpg,RAZORBILL,train
28473,train\RAZORBILL\011.jpg,RAZORBILL,train
28474,train\RAZORBILL\012.jpg,RAZORBILL,train
28475,train\RAZORBILL\013.jpg,RAZORBILL,train
28476,train\RAZORBILL\014.jpg,RAZORBILL,train
28477,train\RAZORBILL\015.jpg,RAZORBILL,train
28478,train\RAZORBILL\016.jpg,RAZORBILL,train
28479,train\RAZORBILL\017.jpg,RAZORBILL,train
28480,train\RAZORBILL\018.jpg,RAZORBILL,train
28481,train\RAZORBILL\019.jpg,RAZORBILL,train
28482,train\RAZORBILL\020.jpg,RAZORBILL,train
28483,train\RAZORBILL\021.jpg,RAZORBILL,train
28484,train\RAZORBILL\022.jpg,RAZORBILL,train
28485,train\RAZORBILL\023.jpg,RAZORBILL,train
28486,train\RAZORBILL\024.jpg,RAZORBILL,train
28487,train\RAZORBILL\025.jpg,RAZORBILL,train
28488,train\RAZORBILL\026.jpg,RAZORBILL,train
28489,train\RAZORBILL\027.jpg,RAZORBILL,train
28490,train\RAZORBILL\028.jpg,RAZORBILL,train
28491,train\RAZORBILL\029.jpg,RAZORBILL,train
28492,train\RAZORBILL\030.jpg,RAZORBILL,train
28493,train\RAZORBILL\031.jpg,RAZORBILL,train
28494,train\RAZORBILL\032.jpg,RAZORBILL,train
28495,train\RAZORBILL\033.jpg,RAZORBILL,train
28496,train\RAZORBILL\034.jpg,RAZORBILL,train
28497,train\RAZORBILL\035.jpg,RAZORBILL,train
28498,train\RAZORBILL\036.jpg,RAZORBILL,train
28499,train\RAZORBILL\037.jpg,RAZORBILL,train
28500,train\RAZORBILL\038.jpg,RAZORBILL,train
28501,train\RAZORBILL\039.jpg,RAZORBILL,train
28502,train\RAZORBILL\040.jpg,RAZORBILL,train
28503,train\RAZORBILL\041.jpg,RAZORBILL,train
28504,train\RAZORBILL\042.jpg,RAZORBILL,train
28505,train\RAZORBILL\043.jpg,RAZORBILL,train
28506,train\RAZORBILL\044.jpg,RAZORBILL,train
28507,train\RAZORBILL\045.jpg,RAZORBILL,train
28508,train\RAZORBILL\046.jpg,RAZORBILL,train
28509,train\RAZORBILL\047.jpg,RAZORBILL,train
28510,train\RAZORBILL\048.jpg,RAZORBILL,train
28511,train\RAZORBILL\049.jpg,RAZORBILL,train
28512,train\RAZORBILL\050.jpg,RAZORBILL,train
28513,train\RAZORBILL\051.jpg,RAZORBILL,train
28514,train\RAZORBILL\052.jpg,RAZORBILL,train
28515,train\RAZORBILL\053.jpg,RAZORBILL,train
28516,train\RAZORBILL\054.jpg,RAZORBILL,train
28517,train\RAZORBILL\055.jpg,RAZORBILL,train
28518,train\RAZORBILL\056.jpg,RAZORBILL,train
28519,train\RAZORBILL\057.jpg,RAZORBILL,train
28520,train\RAZORBILL\058.jpg,RAZORBILL,train
28521,train\RAZORBILL\059.jpg,RAZORBILL,train
28522,train\RAZORBILL\060.jpg,RAZORBILL,train
28523,train\RAZORBILL\061.jpg,RAZORBILL,train
28524,train\RAZORBILL\062.jpg,RAZORBILL,train
28525,train\RAZORBILL\063.jpg,RAZORBILL,train
28526,train\RAZORBILL\064.jpg,RAZORBILL,train
28527,train\RAZORBILL\065.jpg,RAZORBILL,train
28528,train\RAZORBILL\066.jpg,RAZORBILL,train
28529,train\RAZORBILL\067.jpg,RAZORBILL,train
28530,train\RAZORBILL\068.jpg,RAZORBILL,train
28531,train\RAZORBILL\069.jpg,RAZORBILL,train
28532,train\RAZORBILL\070.jpg,RAZORBILL,train
28533,train\RAZORBILL\071.jpg,RAZORBILL,train
28534,train\RAZORBILL\072.jpg,RAZORBILL,train
28535,train\RAZORBILL\073.jpg,RAZORBILL,train
28536,train\RAZORBILL\074.jpg,RAZORBILL,train
28537,train\RAZORBILL\075.jpg,RAZORBILL,train
28538,train\RAZORBILL\076.jpg,RAZORBILL,train
28539,train\RAZORBILL\077.jpg,RAZORBILL,train
28540,train\RAZORBILL\078.jpg,RAZORBILL,train
28541,train\RAZORBILL\079.jpg,RAZORBILL,train
28542,train\RAZORBILL\080.jpg,RAZORBILL,train
28543,train\RAZORBILL\081.jpg,RAZORBILL,train
28544,train\RAZORBILL\082.jpg,RAZORBILL,train
28545,train\RAZORBILL\083.jpg,RAZORBILL,train
28546,train\RAZORBILL\084.jpg,RAZORBILL,train
28547,train\RAZORBILL\085.jpg,RAZORBILL,train
28548,train\RAZORBILL\086.jpg,RAZORBILL,train
28549,train\RAZORBILL\087.jpg,RAZORBILL,train
28550,train\RAZORBILL\088.jpg,RAZORBILL,train
28551,train\RAZORBILL\089.jpg,RAZORBILL,train
28552,train\RAZORBILL\090.jpg,RAZORBILL,train
28553,train\RAZORBILL\091.jpg,RAZORBILL,train
28554,train\RAZORBILL\092.jpg,RAZORBILL,train
28555,train\RAZORBILL\093.jpg,RAZORBILL,train
28556,train\RAZORBILL\094.jpg,RAZORBILL,train
28557,train\RAZORBILL\095.jpg,RAZORBILL,train
28558,train\RAZORBILL\096.jpg,RAZORBILL,train
28559,train\RAZORBILL\097.jpg,RAZORBILL,train
28560,train\RAZORBILL\098.jpg,RAZORBILL,train
28561,train\RAZORBILL\099.jpg,RAZORBILL,train
28562,train\RAZORBILL\101.jpg,RAZORBILL,train
28563,train\RAZORBILL\102.jpg,RAZORBILL,train
28564,train\RAZORBILL\103.jpg,RAZORBILL,train
28565,train\RAZORBILL\104.jpg,RAZORBILL,train
28566,train\RAZORBILL\105.jpg,RAZORBILL,train
28567,train\RAZORBILL\106.jpg,RAZORBILL,train
28568,train\RAZORBILL\107.jpg,RAZORBILL,train
28569,train\RAZORBILL\108.jpg,RAZORBILL,train
28570,train\RAZORBILL\109.jpg,RAZORBILL,train
28571,train\RAZORBILL\110.jpg,RAZORBILL,train
28572,train\RAZORBILL\111.jpg,RAZORBILL,train
28573,train\RAZORBILL\112.jpg,RAZORBILL,train
28574,train\RAZORBILL\113.jpg,RAZORBILL,train
28575,train\RAZORBILL\114.jpg,RAZORBILL,train
28576,train\RAZORBILL\115.jpg,RAZORBILL,train
28577,train\RAZORBILL\116.jpg,RAZORBILL,train
28578,train\RAZORBILL\117.jpg,RAZORBILL,train
28579,train\RAZORBILL\118.jpg,RAZORBILL,train
28580,train\RAZORBILL\119.jpg,RAZORBILL,train
28581,train\RAZORBILL\120.jpg,RAZORBILL,train
28582,train\RAZORBILL\121.jpg,RAZORBILL,train
28583,train\RAZORBILL\122.jpg,RAZORBILL,train
28584,train\RAZORBILL\123.jpg,RAZORBILL,train
28585,train\RAZORBILL\124.jpg,RAZORBILL,train
28586,train\RAZORBILL\125.jpg,RAZORBILL,train
28587,train\RAZORBILL\126.jpg,RAZORBILL,train
28588,train\RAZORBILL\127.jpg,RAZORBILL,train
28589,train\RAZORBILL\128.jpg,RAZORBILL,train
28590,train\RAZORBILL\129.jpg,RAZORBILL,train
28591,train\RAZORBILL\130.jpg,RAZORBILL,train
28592,train\RAZORBILL\131.jpg,RAZORBILL,train
28593,train\RAZORBILL\132.jpg,RAZORBILL,train
28594,train\RAZORBILL\133.jpg,RAZORBILL,train
28595,train\RAZORBILL\134.jpg,RAZORBILL,train
28596,train\RAZORBILL\135.jpg,RAZORBILL,train
28597,train\RAZORBILL\136.jpg,RAZORBILL,train
28598,train\RAZORBILL\137.jpg,RAZORBILL,train
28599,train\RAZORBILL\138.jpg,RAZORBILL,train
28600,train\RAZORBILL\139.jpg,RAZORBILL,train
28601,train\RAZORBILL\140.jpg,RAZORBILL,train
28602,train\RAZORBILL\141.jpg,RAZORBILL,train
28603,train\RAZORBILL\142.jpg,RAZORBILL,train
28604,train\RAZORBILL\143.jpg,RAZORBILL,train
28605,train\RAZORBILL\144.jpg,RAZORBILL,train
28606,train\RAZORBILL\145.jpg,RAZORBILL,train
28607,train\RAZORBILL\146.jpg,RAZORBILL,train
28608,train\RAZORBILL\147.jpg,RAZORBILL,train
28609,train\RAZORBILL\148.jpg,RAZORBILL,train
28610,train\RAZORBILL\149.jpg,RAZORBILL,train
28611,train\RAZORBILL\150.jpg,RAZORBILL,train
28612,train\RAZORBILL\151.jpg,RAZORBILL,train
28613,train\RAZORBILL\152.jpg,RAZORBILL,train
28614,train\RAZORBILL\153.jpg,RAZORBILL,train
28615,train\RAZORBILL\154.jpg,RAZORBILL,train
28616,train\RAZORBILL\155.jpg,RAZORBILL,train
28617,train\RAZORBILL\156.jpg,RAZORBILL,train
28618,train\RAZORBILL\157.jpg,RAZORBILL,train
28619,train\RAZORBILL\158.jpg,RAZORBILL,train
28620,train\RAZORBILL\159.jpg,RAZORBILL,train
28621,train\RAZORBILL\160.jpg,RAZORBILL,train
28622,train\RAZORBILL\161.jpg,RAZORBILL,train
28623,train\RAZORBILL\162.jpg,RAZORBILL,train
28624,train\RAZORBILL\163.jpg,RAZORBILL,train
28625,train\RAZORBILL\164.jpg,RAZORBILL,train
28626,train\RAZORBILL\165.jpg,RAZORBILL,train
28627,train\RAZORBILL\166.jpg,RAZORBILL,train
28628,train\RAZORBILL\167.jpg,RAZORBILL,train
28629,train\RAZORBILL\168.jpg,RAZORBILL,train
28630,train\RAZORBILL\169.jpg,RAZORBILL,train
28631,train\RAZORBILL\170.jpg,RAZORBILL,train
28632,train\RAZORBILL\172.jpg,RAZORBILL,train
28633,train\RAZORBILL\173.jpg,RAZORBILL,train
28634,train\RAZORBILL\174.jpg,RAZORBILL,train
28635,train\RAZORBILL\175.jpg,RAZORBILL,train
28636,train\RAZORBILL\176.jpg,RAZORBILL,train
28637,train\RAZORBILL\177.jpg,RAZORBILL,train
28638,train\RAZORBILL\178.jpg,RAZORBILL,train
28639,train\RAZORBILL\179.jpg,RAZORBILL,train
28640,train\RAZORBILL\180.jpg,RAZORBILL,train
28641,train\RAZORBILL\181.jpg,RAZORBILL,train
28642,train\RAZORBILL\182.jpg,RAZORBILL,train
28643,train\RAZORBILL\183.jpg,RAZORBILL,train
28644,train\RAZORBILL\184.jpg,RAZORBILL,train
28645,train\RAZORBILL\185.jpg,RAZORBILL,train
28646,train\RAZORBILL\186.jpg,RAZORBILL,train
28647,train\RAZORBILL\187.jpg,RAZORBILL,train
28648,train\RAZORBILL\188.jpg,RAZORBILL,train
28649,train\RAZORBILL\189.jpg,RAZORBILL,train
28650,train\RAZORBILL\190.jpg,RAZORBILL,train
28651,train\RAZORBILL\191.jpg,RAZORBILL,train
